gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_remod/add,garage_yr_blt,land_slope,neighborhood,roof_matl,exter_qual,bsmtfin_type_2,saleprice,id,lot_area,house_style,overall_qual,year_built,central_air,full_bath,half_bath,bedroom_abvgr,kitchen_qual,yr_sold,saleprice
1523,478.0,2.0,1193.0,1523,1976,1976.0,Gtl,NWAmes,CompShg,TA,Unf,180000,1029,11361,1Story,6,1976,Y,2,0,3,TA,2008,180000
1651,616.0,2.0,1606.0,1651,1986,1986.0,Gtl,Timber,CompShg,TA,LwQ,184000,1581,12416,1Story,6,1986,Y,2,0,3,TA,2008,184000
1041,270.0,1.0,1041.0,1041,1959,1959.0,Gtl,NAmes,CompShg,TA,Unf,124500,612,9600,1Story,5,1959,Y,1,0,3,TA,2009,124500
1604,576.0,2.0,1604.0,1604,1958,1958.0,Gtl,NAmes,CompShg,TA,Unf,135000,139,8267,1Story,5,1958,Y,2,0,4,TA,2010,135000
1672,240.0,1.0,981.0,1014,1989,1940.0,Gtl,BrkSide,CompShg,TA,Unf,164900,1335,6000,1.5Fin,6,1940,Y,1,1,3,Gd,2008,164900
1164,528.0,2.0,1164.0,1164,1969,1969.0,Gtl,NWAmes,CompShg,TA,Unf,140000,2531,9600,1Story,7,1969,Y,1,1,3,TA,2006,140000
1041,294.0,1.0,1041.0,1041,1958,1958.0,Gtl,NAmes,CompShg,TA,Unf,128000,681,7350,1Story,5,1958,Y,1,0,3,TA,2009,128000
1034,504.0,2.0,450.0,1034,1978,1978.0,Gtl,Sawyer,CompShg,TA,Unf,153000,1383,7703,SFoyer,6,1978,Y,1,0,3,TA,2008,153000
1609,228.0,1.0,796.0,825,1950,1910.0,Gtl,OldTown,CompShg,Gd,Unf,127500,1359,4347,1.5Fin,6,1910,Y,1,0,3,TA,2008,127500
1337,264.0,1.0,572.0,1337,2006,1950.0,Gtl,NAmes,CompShg,TA,Rec,141500,1226,9600,1Story,5,1950,Y,1,0,3,Gd,2008,141500
2622,712.0,2.0,1463.0,1500,1995,1994.0,Gtl,NoRidge,CompShg,Gd,Unf,325000,63,12256,2Story,8,1994,Y,2,1,3,Gd,2010,325000
1594,472.0,2.0,1594.0,1594,1993,1993.0,Gtl,NWAmes,CompShg,TA,Unf,188500,1869,9547,1Story,7,1993,Y,2,0,2,Gd,2007,188500
1262,572.0,2.0,1262.0,1262,2006,2006.0,Gtl,Somerst,CompShg,Gd,Unf,185000,2468,7200,1Story,6,2006,Y,2,0,2,Gd,2006,185000
1175,0.0,0.0,1175.0,1175,2006,1978.7077955601446,Gtl,SawyerW,CompShg,TA,Unf,146000,1135,13072,1Story,6,2005,Y,1,0,3,Gd,2008,146000
1288,280.0,1.0,624.0,664,2007,1917.0,Gtl,OldTown,CompShg,TA,Unf,119000,719,3600,2Story,6,1917,Y,1,0,3,Ex,2009,119000
1302,280.0,1.0,630.0,630,1971,1991.0,Gtl,BrDale,CompShg,TA,Unf,112000,405,1680,2Story,5,1971,Y,2,1,3,TA,2009,112000
1247,550.0,2.0,1247.0,1247,2005,2005.0,Gtl,Somerst,CompShg,Gd,Unf,197000,2506,3316,1Story,8,2005,Y,1,1,1,Gd,2006,197000
2589,831.0,3.0,1738.0,1738,2006,2006.0,Gtl,NridgHt,CompShg,Gd,Unf,412083,2380,16387,2Story,9,2006,Y,2,1,4,Ex,2006,412083
1689,857.0,3.0,1568.0,1689,2002,2002.0,Gtl,Mitchel,CompShg,Gd,Unf,271000,1565,13265,1Story,8,2002,Y,2,0,3,Gd,2008,271000
1405,478.0,2.0,1405.0,1405,2003,2003.0,Gtl,NridgHt,CompShg,Gd,Unf,200000,1727,3242,1Story,7,2003,Y,2,0,2,Gd,2007,200000
1324,585.0,2.0,1228.0,1324,1976,1976.0,Gtl,NWAmes,CompShg,TA,Rec,174000,1661,8991,SLvl,7,1976,Y,2,0,3,Gd,2007,174000
1377,351.0,1.0,1377.0,1377,1960,1965.0,Gtl,NAmes,CompShg,TA,Rec,156500,1967,8000,1Story,5,1960,Y,1,0,3,TA,2007,156500
1756,422.0,2.0,872.0,888,1997,1996.0,Gtl,Timber,CompShg,Gd,Unf,204000,2267,9303,2Story,6,1996,Y,2,1,3,TA,2007,204000
1228,271.0,1.0,1228.0,1228,2006,1966.0,Gtl,Sawyer,CompShg,TA,Unf,149350,1389,8544,1Story,5,1966,Y,1,1,3,Gd,2008,149350
1008,275.0,1.0,1008.0,1008,1954,1954.0,Gtl,NAmes,CompShg,TA,Unf,137000,2553,11425,1Story,5,1954,Y,1,0,2,TA,2006,137000
2031,541.0,2.0,1153.0,1153,1999,1998.0,Gtl,CollgCr,CompShg,Gd,Unf,222500,1459,11404,2Story,7,1998,Y,2,1,3,Gd,2008,222500
1504,440.0,2.0,752.0,752,2007,2007.0,Gtl,Gilbert,CompShg,Gd,Unf,166000,1739,8229,2Story,6,2007,Y,2,1,3,Gd,2007,166000
936,0.0,0.0,936.0,936,1950,1978.7077955601446,Gtl,OldTown,CompShg,TA,Unf,109500,172,4485,1Story,5,1920,Y,1,0,2,TA,2010,109500
1383,498.0,2.0,0.0,1383,1954,1980.0,Gtl,Edwards,CompShg,TA,NONE,122000,788,15635,1Story,4,1954,Y,1,0,2,TA,2009,122000
967,180.0,1.0,967.0,967,1990,1920.0,Gtl,OldTown,CompShg,TA,Unf,99900,1979,3153,1Story,5,1920,Y,1,0,2,TA,2007,99900
1656,826.0,3.0,1656.0,1656,2006,2006.0,Gtl,Somerst,CompShg,Gd,Unf,249700,1801,11096,1Story,8,2006,Y,2,0,3,Gd,2007,249700
1152,300.0,1.0,1092.0,1152,2004,1950.0,Gtl,Crawfor,CompShg,TA,Unf,158500,931,14000,1Story,6,1950,Y,1,0,3,Gd,2009,158500
1142,0.0,0.0,1142.0,1142,2005,1978.7077955601446,Gtl,SawyerW,CompShg,TA,Unf,139500,2471,7733,1Story,6,2005,Y,1,1,3,Gd,2006,139500
1403,470.0,2.0,1381.0,1403,2000,2000.0,Gtl,Timber,CompShg,Gd,BLQ,202000,2899,8098,1Story,6,2000,Y,2,0,2,Gd,2006,202000
1712,588.0,2.0,1626.0,1712,2005,2005.0,Gtl,NAmes,CompShg,TA,Unf,145000,2544,8393,1Story,5,1959,Y,2,0,4,TA,2006,145000
1258,400.0,2.0,1198.0,1258,1969,1969.0,Gtl,Sawyer,CompShg,TA,Unf,108959,1386,12900,SFoyer,4,1969,Y,0,2,0,TA,2008,108959
1687,572.0,2.0,747.0,1687,1950,1966.0,Sev,Timber,CompShg,TA,Rec,160000,315,57200,1Story,5,1948,Y,1,0,3,TA,2010,160000
1560,484.0,2.0,1560.0,1560,1958,1958.0,Gtl,NAmes,CompShg,TA,Unf,128600,1932,8078,1Story,5,1958,Y,2,0,4,TA,2007,128600
1935,550.0,2.0,793.0,1142,1976,1976.0,Gtl,NWAmes,CompShg,TA,Unf,197900,1660,12384,2Story,7,1976,Y,2,1,3,TA,2007,197900
1083,596.0,2.0,1047.0,1083,1976,1976.0,Gtl,NWAmes,CompShg,Gd,Unf,172000,2353,9927,SFoyer,7,1976,Y,1,0,2,TA,2006,172000
907,308.0,1.0,876.0,907,1977,1977.0,Gtl,CollgCr,CompShg,TA,BLQ,130000,2139,16300,1Story,5,1977,Y,1,0,3,TA,2007,130000
1675,435.0,2.0,1666.0,1675,2000,1999.0,Gtl,Timber,CompShg,Gd,Unf,195000,1585,7915,1Story,6,1999,Y,2,0,3,Gd,2008,195000
988,520.0,2.0,988.0,988,1954,1954.0,Mod,Mitchel,CompShg,TA,Unf,113000,1602,21750,1Story,5,1954,Y,1,0,2,TA,2008,113000
1491,490.0,2.0,1491.0,1491,2001,2001.0,Gtl,Mitchel,CompShg,Gd,Unf,209000,2888,9116,1Story,8,2001,Y,2,0,3,Gd,2006,209000
1479,578.0,2.0,1645.0,1479,1989,1987.0,Gtl,Timber,CompShg,TA,ALQ,213500,965,14419,SLvl,7,1987,Y,2,1,3,Gd,2009,213500
1112,480.0,2.0,631.0,1112,1951,1951.0,Gtl,NAmes,CompShg,TA,Unf,126000,645,13070,1Story,5,1951,Y,1,0,2,TA,2009,126000
1689,480.0,2.0,1436.0,1689,1956,1956.0,Gtl,Edwards,CompShg,TA,Unf,127500,789,9855,1Story,6,1956,Y,1,0,3,TA,2009,127500
1710,557.0,2.0,1710.0,1710,2007,2007.0,Gtl,StoneBr,CompShg,Ex,Unf,334000,1015,8118,1Story,9,2007,Y,2,0,2,Ex,2008,334000
1253,352.0,1.0,1253.0,1253,1960,1960.0,Gtl,NAmes,CompShg,TA,Unf,157000,1264,10920,1Story,6,1960,Y,1,1,2,TA,2008,157000
864,294.0,1.0,864.0,864,1962,1962.0,Gtl,NAmes,CompShg,TA,BLQ,125500,1972,6600,1Story,5,1962,Y,1,0,2,TA,2007,125500
1456,410.0,2.0,728.0,728,2005,2005.0,Gtl,CollgCr,CompShg,Gd,Unf,189000,1481,8199,2Story,7,2005,Y,2,1,3,Gd,2008,189000
1217,497.0,2.0,1188.0,1217,1991,1990.0,Gtl,Mitchel,CompShg,TA,Unf,173000,954,9947,SLvl,7,1990,Y,2,0,3,Gd,2009,173000
2646,550.0,2.0,1748.0,2151,1974,1974.0,Gtl,Veenker,CompShg,Gd,BLQ,260000,2499,14330,SLvl,7,1974,Y,2,0,3,Gd,2006,260000
1768,578.0,2.0,866.0,866,2007,2007.0,Gtl,CollgCr,CompShg,Gd,Unf,212000,824,10769,2Story,8,2007,Y,2,1,3,Gd,2009,212000
914,576.0,2.0,870.0,914,1996,1998.0,Gtl,CollgCr,CompShg,Gd,Unf,148000,2769,8846,SFoyer,5,1996,Y,1,0,2,TA,2006,148000
1775,480.0,2.0,533.0,1131,1964,1964.0,Gtl,NAmes,CompShg,TA,Unf,136300,123,10600,SLvl,6,1964,Y,2,0,3,TA,2010,136300
2620,600.0,2.0,1361.0,1361,1977,1977.0,Gtl,Sawyer,CompShg,TA,Rec,190000,1862,18890,1.5Fin,5,1977,Y,2,2,4,TA,2007,190000
1627,420.0,2.0,797.0,830,2006,1950.0,Gtl,OldTown,CompShg,TA,Unf,139500,1308,9142,2Story,5,1900,N,2,0,4,TA,2008,139500
1320,400.0,2.0,660.0,660,2003,2003.0,Gtl,Gilbert,CompShg,Gd,Unf,162000,1758,7750,2Story,7,2003,Y,2,1,3,Gd,2007,162000
1123,264.0,1.0,732.0,772,1950,1979.0,Gtl,IDOTRR,CompShg,TA,Unf,100000,2236,6060,1.5Fin,4,1939,Y,1,0,3,TA,2007,100000
874,288.0,1.0,864.0,874,2003,1968.0,Gtl,Mitchel,CompShg,TA,Unf,126500,2912,10172,1Story,5,1968,Y,1,0,3,TA,2006,126500
2730,576.0,2.0,1502.0,1553,1987,1987.0,Gtl,SawyerW,CompShg,Gd,ALQ,301000,2093,10380,2Story,7,1986,Y,2,1,4,Gd,2007,301000
1786,684.0,2.0,824.0,905,1997,1997.0,Gtl,CollgCr,CompShg,TA,Unf,204750,2128,9337,2Story,6,1997,Y,2,1,3,Gd,2007,204750
1040,420.0,2.0,0.0,1040,1950,1956.0,Gtl,NAmes,CompShg,TA,NONE,90000,679,7200,1Story,4,1949,N,2,0,2,TA,2009,90000
2350,393.0,2.0,973.0,1377,1960,1930.0,Gtl,OldTown,CompShg,TA,Unf,130000,1313,9600,2Story,5,1920,Y,2,0,4,TA,2008,130000
1770,530.0,2.0,900.0,884,1968,1968.0,Gtl,NAmes,CompShg,TA,Rec,155000,2534,8640,2Story,5,1968,Y,1,1,4,TA,2006,155000
1269,308.0,1.0,1269.0,1269,1960,1964.0,Gtl,NAmes,CompShg,TA,LwQ,155000,1273,7931,1Story,5,1960,Y,1,1,3,TA,2008,155000
1039,504.0,2.0,1039.0,1039,1965,1965.0,Gtl,Sawyer,CompShg,TA,Unf,131500,219,11625,1Story,5,1965,Y,1,1,3,TA,2010,131500
1520,364.0,1.0,1156.0,1520,1972,1955.0,Gtl,NAmes,CompShg,TA,LwQ,153000,133,9600,SLvl,6,1955,Y,1,0,3,TA,2010,153000
1704,772.0,3.0,1704.0,1704,2008,2008.0,Gtl,NridgHt,CompShg,Gd,Unf,306000,38,11478,1Story,8,2007,Y,2,0,3,Gd,2010,306000
1686,899.0,3.0,1686.0,1686,2006,2006.0,Gtl,NridgHt,CompShg,Gd,Unf,332200,2408,7740,1Story,9,2006,Y,2,0,1,Ex,2006,332200
1646,800.0,3.0,1638.0,1646,2008,2008.0,Gtl,Timber,CompShg,Gd,Unf,293077,1575,9520,1Story,8,2007,Y,2,0,3,Gd,2008,293077
914,270.0,1.0,914.0,914,1961,1961.0,Gtl,NAmes,CompShg,TA,Unf,128000,1671,17199,1Story,4,1961,Y,1,0,2,TA,2007,128000
1616,216.0,1.0,1149.0,1149,2004,1926.0,Gtl,OldTown,CompShg,TA,Unf,152000,2000,5400,1Story,6,1926,Y,2,0,3,Gd,2007,152000
1192,0.0,0.0,720.0,720,1950,1978.7077955601446,Gtl,NAmes,CompShg,TA,Unf,135000,2621,10800,1.5Fin,4,1949,N,1,1,4,TA,2006,135000
2210,205.0,1.0,1008.0,1178,1950,1930.0,Gtl,OldTown,CompShg,TA,Unf,117500,1996,9900,2Story,6,1880,Y,2,0,5,Fa,2007,117500
1296,576.0,2.0,845.0,866,1950,1980.0,Gtl,OldTown,CompShg,TA,Unf,127500,1976,6000,1.5Fin,6,1927,Y,1,0,3,TA,2007,127500
2497,676.0,2.0,2461.0,2497,1981,1981.0,Gtl,Veenker,CompShg,Gd,Rec,373000,1861,17778,1Story,8,1981,Y,2,0,2,Gd,2007,373000
1092,0.0,0.0,546.0,546,2007,1978.7077955601446,Gtl,MeadowV,CompShg,TA,Unf,98000,1600,1477,2Story,6,1970,Y,2,1,3,TA,2008,98000
1652,473.0,2.0,423.0,896,2007,1994.0,Gtl,Crawfor,CompShg,TA,Unf,203135,298,19645,SLvl,7,1994,Y,2,1,3,Gd,2010,203135
1716,512.0,2.0,880.0,909,1996,1996.0,Gtl,CollgCr,CompShg,Gd,Unf,191000,875,8750,2Story,7,1996,Y,2,1,2,Gd,2009,191000
1014,267.0,1.0,0.0,1014,1956,1956.0,Gtl,NAmes,CompShg,TA,NONE,98000,1205,7785,1Story,5,1956,Y,1,0,2,TA,2008,98000
1200,0.0,0.0,1200.0,1200,1988,1978.7077955601446,Gtl,Edwards,CompShg,TA,Unf,179000,763,10800,1Story,5,1987,Y,3,0,3,TA,2009,179000
1432,492.0,2.0,1422.0,1432,2006,2006.0,Gtl,Somerst,CompShg,Gd,Unf,245000,512,9139,1Story,8,2006,Y,2,0,3,Gd,2009,245000
1680,583.0,2.0,1650.0,1680,1999,1998.0,Gtl,NWAmes,CompShg,Gd,GLQ,213250,592,10140,1Story,7,1998,Y,2,0,3,Gd,2009,213250
869,390.0,1.0,0.0,869,1950,1948.0,Gtl,OldTown,CompShg,TA,NONE,89900,1255,10122,1Story,4,1948,N,1,0,1,TA,2008,89900
1718,427.0,2.0,832.0,885,1998,1998.0,Gtl,Gilbert,CompShg,TA,Unf,185000,355,10141,2Story,7,1998,Y,2,1,3,TA,2009,185000
1092,264.0,1.0,525.0,525,1973,1973.0,Gtl,BrDale,CompShg,TA,Unf,113500,1676,2205,2Story,6,1973,Y,1,1,3,TA,2007,113500
715,660.0,2.0,715.0,715,1950,1967.0,Gtl,NAmes,CompShg,TA,Unf,68000,2599,10914,1Story,3,1929,N,1,0,2,TA,2006,68000
1560,573.0,2.0,1560.0,1560,2003,2003.0,Gtl,Mitchel,CompShg,Gd,Unf,201000,312,9196,1Story,7,2003,Y,2,0,3,Gd,2010,201000
1768,603.0,2.0,866.0,866,2005,2005.0,Gtl,Somerst,CompShg,Gd,Unf,226700,1124,9803,2Story,7,2005,Y,2,1,3,Gd,2008,226700
2290,1174.0,3.0,2320.0,2290,2007,2007.0,Gtl,NridgHt,CompShg,Ex,Unf,500067,1702,17169,1Story,10,2007,Y,2,1,2,Ex,2007,500067
1598,433.0,2.0,848.0,848,2005,2004.0,Gtl,Gilbert,CompShg,Gd,Unf,201490,2434,9171,2Story,7,2004,Y,2,1,3,Gd,2006,201490
990,528.0,2.0,990.0,990,1994,1997.0,Mod,CollgCr,CompShg,TA,Unf,155000,1432,9750,1Story,5,1994,Y,1,0,3,TA,2008,155000
941,564.0,2.0,941.0,941,1978,1978.0,Gtl,NAmes,CompShg,TA,Unf,145000,689,8604,SFoyer,5,1978,Y,1,0,2,Gd,2009,145000
1362,502.0,2.0,611.0,751,1999,1920.0,Gtl,BrkSide,CompShg,TA,Unf,128000,1349,6155,2Story,6,1920,Y,2,0,3,TA,2008,128000
1690,442.0,2.0,915.0,940,2000,2000.0,Gtl,Gilbert,CompShg,TA,Unf,187000,1759,9487,2Story,6,2000,Y,2,1,3,TA,2007,187000
1072,525.0,2.0,547.0,1072,2006,2005.0,Gtl,Edwards,CompShg,TA,Unf,145500,893,3675,SFoyer,6,2005,Y,1,0,2,TA,2009,145500
572,200.0,1.0,572.0,572,1950,1940.0,Gtl,IDOTRR,CompShg,TA,Unf,75000,944,10200,1Story,4,1925,N,1,0,2,TA,2009,75000
1546,796.0,3.0,1546.0,1546,2006,2005.0,Gtl,CollgCr,CompShg,Gd,Unf,217000,2109,11750,1Story,7,2005,Y,2,0,3,Gd,2007,217000
1346,660.0,3.0,1336.0,1346,2008,2008.0,Gtl,Timber,CompShg,Gd,Unf,220000,316,11896,1Story,7,2008,Y,2,0,3,Gd,2010,220000
1790,484.0,2.0,732.0,1012,1972,1972.0,Gtl,NWAmes,CompShg,TA,Unf,165150,2529,10400,2Story,6,1972,Y,1,2,4,TA,2006,165150
1026,576.0,2.0,940.0,1026,1978,1981.0,Mod,CollgCr,CompShg,TA,LwQ,147000,1448,10970,SLvl,6,1978,Y,1,0,3,TA,2008,147000
1504,478.0,2.0,1504.0,1504,1996,1996.0,Gtl,CollgCr,CompShg,Gd,Unf,203000,871,11883,1Story,7,1996,Y,2,0,3,Gd,2009,203000
1700,447.0,2.0,1398.0,1700,1959,1959.0,Gtl,NAmes,CompShg,TA,Unf,165500,142,10552,1Story,5,1959,Y,1,1,4,Gd,2010,165500
864,0.0,0.0,864.0,864,1950,1978.7077955601446,Gtl,Edwards,CompShg,TA,Unf,67000,1515,8248,1Story,3,1914,N,1,0,2,TA,2008,67000
1851,440.0,2.0,822.0,1020,1993,1964.0,Mod,NAmes,CompShg,TA,Rec,187000,1970,9760,2Story,6,1964,Y,2,1,3,Gd,2007,187000
1512,440.0,2.0,756.0,756,2000,2000.0,Gtl,Somerst,CompShg,Gd,Unf,180000,572,2998,2Story,6,2000,Y,2,1,2,Gd,2009,180000
1298,240.0,1.0,651.0,759,2005,1994.0,Gtl,Crawfor,CompShg,TA,Unf,146500,2200,6821,1.5Fin,6,1921,Y,2,0,2,TA,2007,146500
1673,583.0,2.0,1673.0,1673,2000,2000.0,Gtl,CollgCr,CompShg,Gd,Unf,270000,2147,11354,1Story,7,2000,Y,2,0,3,Gd,2007,270000
996,564.0,2.0,936.0,996,1992,1992.0,Gtl,SawyerW,CompShg,TA,Unf,147000,249,9069,SFoyer,6,1992,Y,1,0,2,Gd,2010,147000
1224,280.0,1.0,816.0,816,2004,1950.0,Gtl,NAmes,CompShg,TA,Rec,132000,162,8064,1.5Fin,6,1948,Y,1,0,3,TA,2010,132000
1374,338.0,1.0,840.0,840,1950,1967.0,Gtl,OldTown,CompShg,Fa,Rec,105000,664,5400,1.5Fin,4,1920,Y,1,0,2,TA,2009,105000
1716,0.0,0.0,780.0,936,2000,1978.7077955601446,Gtl,SWISU,CompShg,TA,Unf,135900,1516,5687,2Story,5,1912,N,2,0,6,Fa,2008,135900
3279,841.0,3.0,1650.0,1690,2003,2003.0,Mod,StoneBr,CompShg,Ex,Unf,538000,16,53504,2Story,8,2003,Y,3,1,4,Ex,2010,538000
1143,0.0,0.0,1143.0,1143,2006,1978.7077955601446,Gtl,SawyerW,CompShg,Gd,Unf,147000,1808,7500,1Story,7,2006,Y,1,1,3,Gd,2007,147000
1652,840.0,2.0,1652.0,1652,2007,2006.0,Gtl,NridgHt,CompShg,Gd,Unf,325000,425,13173,1Story,9,2006,Y,2,0,2,Ex,2009,325000
1054,240.0,1.0,1046.0,1054,1993,1947.0,Gtl,Sawyer,CompShg,Gd,Unf,124000,1372,9488,1Story,5,1947,N,1,0,3,TA,2008,124000
935,288.0,1.0,935.0,935,1965,1965.0,Gtl,Sawyer,CompShg,TA,LwQ,137000,2495,13526,1Story,5,1965,Y,1,0,3,TA,2006,137000
2377,528.0,2.0,1313.0,1313,1950,1954.0,Gtl,OldTown,CompShg,TA,Unf,142900,661,10410,1.5Fin,4,1915,Y,2,0,3,Gd,2009,142900
1122,528.0,2.0,924.0,1122,2005,1948.0,Gtl,OldTown,CompShg,TA,ALQ,147000,1301,12000,1Story,5,1948,Y,1,0,2,Gd,2008,147000
1180,477.0,2.0,1180.0,1180,1970,1970.0,Gtl,NAmes,CompShg,TA,Unf,128000,396,7830,1Story,5,1970,Y,1,1,2,TA,2009,128000
1690,225.0,1.0,815.0,815,1950,1916.0,Gtl,OldTown,CompShg,TA,Unf,144000,2663,8850,2.5Unf,7,1916,Y,1,0,3,TA,2006,144000
1370,484.0,2.0,1370.0,1370,2006,2006.0,Gtl,NridgHt,CompShg,Gd,Unf,205000,50,7132,1Story,8,2006,Y,2,0,2,Gd,2010,205000
1486,480.0,2.0,1486.0,1486,1999,1968.0,Gtl,Edwards,CompShg,TA,Unf,167000,886,9937,1Story,5,1964,Y,1,0,3,TA,2009,167000
1131,200.0,1.0,676.0,676,1950,1941.0,Gtl,OldTown,CompShg,TA,Unf,66500,696,5720,1.5Fin,5,1941,Y,1,1,3,TA,2009,66500
2799,704.0,3.0,1286.0,1565,1993,1993.0,Gtl,NoRidge,CompShg,Gd,GLQ,315000,2454,12585,2Story,8,1993,Y,2,1,3,Gd,2006,315000
1456,440.0,2.0,728.0,728,2006,2006.0,Gtl,CollgCr,CompShg,Gd,Unf,155835,2106,11103,2Story,7,2006,Y,2,1,3,Gd,2007,155835
1734,528.0,2.0,1587.0,1734,1996,1995.0,Gtl,StoneBr,CompShg,Gd,Unf,239500,353,8013,1Story,8,1995,Y,2,0,2,Gd,2009,239500
1531,700.0,3.0,1504.0,1531,2006,2006.0,Gtl,NridgHt,CompShg,Gd,Unf,300000,441,10872,1Story,9,2006,Y,2,0,2,Ex,2009,300000
1922,692.0,3.0,1922.0,1922,2002,2002.0,Gtl,Timber,CompShg,Gd,Unf,282000,2270,11305,1Story,8,2002,Y,2,0,2,Gd,2007,282000
1144,336.0,1.0,1144.0,1144,1960,1960.0,Gtl,NAmes,CompShg,TA,Unf,120000,1924,9100,1Story,5,1960,Y,1,0,3,TA,2007,120000
1363,439.0,2.0,1385.0,1363,2005,1954.0,Sev,ClearCr,CompShg,TA,GLQ,241500,1402,39104,1Story,7,1954,Y,1,0,2,TA,2008,241500
1866,870.0,3.0,1858.0,1866,2008,2008.0,Gtl,NridgHt,CompShg,Ex,Unf,336860,1070,10110,1Story,9,2008,Y,2,0,2,Ex,2008,336860
1077,210.0,1.0,1007.0,1077,1950,1922.0,Gtl,IDOTRR,CompShg,TA,Unf,91000,2696,9786,1Story,3,1922,N,1,0,3,TA,2006,91000
1550,528.0,2.0,1550.0,1550,2007,2007.0,Gtl,Somerst,CompShg,Gd,Unf,207500,1840,5330,1Story,8,2006,Y,2,1,2,Gd,2007,207500
1646,482.0,2.0,1594.0,1646,2005,2004.0,Mod,Crawfor,CompShg,Gd,Unf,250000,1562,3811,1Story,7,2004,Y,2,0,2,Ex,2008,250000
1248,438.0,2.0,1248.0,1248,2006,2005.0,Gtl,Blmngtn,CompShg,Gd,Unf,167240,2426,3010,1Story,7,2005,Y,2,0,2,Gd,2006,167240
1245,495.0,2.0,1235.0,1245,2005,2004.0,Gtl,Somerst,CompShg,Gd,Unf,178000,1162,3435,1Story,7,2004,Y,2,0,1,Gd,2008,178000
1052,311.0,1.0,1052.0,1052,1963,1963.0,Gtl,NWAmes,CompShg,TA,Rec,127000,1874,10800,1Story,6,1963,Y,1,0,3,TA,2007,127000
1829,535.0,2.0,1829.0,1829,1967,1967.0,Gtl,NWAmes,CompShg,TA,Unf,218500,111,10456,1Story,6,1967,Y,2,0,4,TA,2010,218500
952,283.0,1.0,952.0,952,1956,1956.0,Gtl,NAmes,CompShg,TA,Unf,135750,1207,8475,1Story,4,1956,Y,1,0,2,TA,2008,135750
1480,620.0,2.0,1480.0,1480,2009,2003.0,Gtl,NAmes,CompShg,Gd,Unf,214000,140,8197,1Story,7,2003,Y,2,0,3,Gd,2010,214000
1844,620.0,2.0,1844.0,1844,2006,2005.0,Gtl,SawyerW,CompShg,Gd,Unf,257000,545,10994,1Story,8,2005,Y,2,0,2,Gd,2009,257000
1497,672.0,1.0,825.0,825,2000,2004.0,Gtl,BrkSide,CompShg,TA,LwQ,157000,1338,6000,1.5Fin,6,1937,Y,2,0,3,TA,2008,157000
976,215.0,1.0,976.0,976,1950,1942.0,Gtl,IDOTRR,CompShg,TA,Unf,102000,2873,7288,1Story,5,1942,N,1,0,2,TA,2006,102000
964,432.0,2.0,876.0,964,2006,1921.0,Gtl,Crawfor,CompShg,TA,Unf,163500,924,13360,1Story,5,1921,Y,1,0,2,TA,2009,163500
1501,577.0,2.0,1490.0,1501,1999,1999.0,Gtl,CollgCr,CompShg,Gd,Unf,204000,844,10335,1Story,7,1999,Y,2,0,3,Gd,2009,204000
1560,313.0,1.0,1150.0,1560,1956,1956.0,Gtl,Edwards,CompShg,TA,Unf,103500,901,11767,1Story,5,1956,Y,1,0,2,TA,2009,103500
3395,0.0,0.0,1440.0,1440,1995,1978.7077955601446,Gtl,SWISU,CompShg,Fa,Unf,200000,2195,10896,2.5Fin,6,1914,Y,2,0,8,Fa,2007,200000
864,399.0,1.0,864.0,864,1958,1958.0,Gtl,SWISU,CompShg,TA,Unf,118000,2081,5400,1Story,5,1958,Y,1,0,3,TA,2007,118000
1525,541.0,2.0,1525.0,1525,2000,2000.0,Gtl,CollgCr,CompShg,Gd,Unf,235000,2774,9100,1Story,7,2000,Y,2,0,3,Gd,2006,235000
1190,540.0,2.0,1106.0,1190,1962,1962.0,Gtl,NAmes,CompShg,TA,Unf,132500,2573,7728,SLvl,5,1962,Y,1,0,3,TA,2006,132500
1830,859.0,3.0,1302.0,1302,2006,2006.0,Gtl,Somerst,CompShg,Gd,Unf,221300,1793,8778,2Story,8,2006,Y,2,1,3,Gd,2007,221300
1500,570.0,2.0,1500.0,1500,2004,2004.0,Gtl,CollgCr,CompShg,Gd,Unf,190000,882,8487,1Story,7,2004,Y,2,0,3,Gd,2009,190000
1762,591.0,2.0,826.0,878,2002,2002.0,Gtl,CollgCr,CompShg,Gd,Unf,222000,2791,9930,2Story,7,2002,Y,2,1,3,Gd,2006,222000
1902,567.0,2.0,1902.0,1902,2002,1959.0,Gtl,Crawfor,CompShg,Gd,Unf,335000,297,17500,1Story,7,1959,Y,2,0,3,Ex,2010,335000
1658,726.0,3.0,1614.0,1658,2008,2008.0,Gtl,Somerst,CompShg,Gd,Unf,257500,509,10206,1Story,8,2008,Y,2,1,3,Gd,2009,257500
1506,592.0,2.0,1498.0,1506,2008,2008.0,Gtl,Somerst,CompShg,Gd,Unf,264132,1115,14587,1Story,9,2008,Y,2,0,2,Ex,2008,264132
899,288.0,1.0,864.0,899,2004,1967.0,Gtl,Sawyer,CompShg,TA,Unf,130000,773,7800,1Story,5,1967,Y,1,0,3,Gd,2009,130000
1654,336.0,1.0,297.0,1001,1982,1955.0,Gtl,BrkSide,CompShg,TA,Unf,137000,732,4960,1.5Fin,5,1930,Y,2,0,3,TA,2009,137000
